year,country,value
2007,GT,-20778.0
2007,GW,6912.0
2007,HN,-1870.0
2007,HR,-29559.0
2007,HT,-32537.0
2007,HU,2367.0
2007,ID,-22398.0
2007,IE,11457.0
2007,IL,4195.0
2007,IN,135164.0
2007,IQ,-2306659.0
2007,IS,61.0
2007,IT,28219.0
2007,JO,498042.0
2007,JP,18.0
2007,KE,278648.0
2007,KG,-1266.0
2007,KH,-15754.0
2007,KW,31711.0
2007,KZ,-1409.0
2007,LB,35323.0
2007,LC,-403.0
2007,LI,31.0
2007,LK,-142481.0
2007,LR,-128787.0
2007,LT,147.0
2007,LU,-2.0
2007,LV,-661.0
2007,LY,2423.0
2007,MA,-3624.0
2007,MD,-5611.0
2007,ME,7681.0
2007,ML,5609.0
2007,MN,-3054.0
2007,MR,-3674.0
2007,MT,2837.0
2007,MW,-1219.0
2007,MX,-18749.0
2007,MY,66557.0
2007,MZ,1840.0
2007,NE,-868.0
2007,NG,-15193.0
2007,NI,-2518.0
2007,NL,75246.0
2007,NO,33989.0
2007,NP,106976.0
2007,NZ,1388.0
2007,OM,-2.0
2007,PA,17279.0
2007,PE,-9424.0
2007,PG,9949.0
2007,PH,-63552.0
2007,PK,2363188.0
2007,PL,12783.0
2007,PT,195.0
2007,PY,-79.0
2007,QA,19.0
2007,RO,-4581.0
2007,RU,-106676.0
2007,RW,-48388.0
2007,SA,217.0
2007,SD,-439600.0
2007,SE,80366.0
2007,SG,-114.0
2007,SI,201.0
2007,SK,-80.0
2007,SL,-10752.0
2007,SN,5744.0
2007,SO,-466401.0
2007,SR,-74.0
2007,SV,-24593.0
2007,SY,1532026.0
2007,SZ,732.0
2007,TD,230580.0
2007,TG,-26079.0
2007,TH,-1579.0
2007,TJ,305.0
2007,TL,-5.0
2007,TM,-683.0
2007,TN,-2719.0
2007,TR,-223132.0
2007,TT,-261.0
2007,TZ,373939.0
2007,UA,-20087.0
2007,UG,259034.0
2007,US,334959.0
2007,UY,-68.0
2007,UZ,-6340.0
2007,VE,203633.0
2007,VU,1.0
2007,YE,115849.0
2007,ZA,94995.0
2007,ZM,49778.0
2007,ZW,-47239.0
2008,AE,-25.0
2008,AF,-2196056.0
2008,AL,-16805.0
2008,AM,-15993.0
2008,AO,-55208.0
2008,AR,1344.0
2008,AT,52349.0
2008,AU,20246.0
2008,AZ,-15701.0
2008,BA,-41660.0
2008,BD,-16710.0
2008,BE,10203.0
2008,BF,-188.0
2008,BG,2167.0
2008,BH,4.0
2008,BI,-365436.0
2008,BJ,6456.0
2008,BO,138.0
2008,BR,1896.0
2008,BW,2872.0
2008,BY,-5813.0
2008,BZ,245.0
2008,CA,209759.0
2008,CF,-119779.0
2008,CH,45906.0
2008,CI,-3848.0
2008,CL,1219.0
2008,CM,69910.0
2008,CN,-193479.0
2008,CO,-425962.0
2008,CR,11959.0
2008,CU,-8286.0
2008,CY,6391.0
2008,CZ,921.0
2008,DE,458207.0
2008,DJ,8944.0
2008,DK,19001.0
2008,DZ,80165.0
2008,EC,133390.0
2008,EE,-257.0
2008,EG,35862.0
2008,ER,-196750.0
2008,ES,4165.0
2008,ET,-233.0
2008,FI,7418.0
2008,FJ,-2063.0
2008,FR,98542.0
2008,GA,2145.0
2008,GB,159993.0
2008,GE,-16631.0
2008,GH,16517.0
2008,GM,12600.0
2008,GN,11047.0
2008,GR,6780.0
2008,GT,-16052.0
2008,GW,6855.0
2008,HN,-2038.0
2008,HR,-26744.0
2008,HT,-35734.0
2008,HU,4105.0
2008,ID,-20892.0
2008,IE,12074.0
2008,IL,11943.0
2008,IN,159642.0
2008,IQ,-1882245.0
2008,IS,72.0
2008,IT,37170.0
2008,JO,499719.0
2008,JP,533.0
2008,KE,323186.0
2008,KG,-1794.0
2008,KH,-15094.0
2008,KW,33555.0
2008,KZ,-934.0
2008,LB,35710.0
2008,LC,-623.0
2008,LI,31.0
2008,LK,-145825.0
2008,LR,-78097.0
2008,LT,286.0
2008,LU,0.0
2008,LV,-728.0
2008,LY,5737.0
2008,MA,-3284.0
2008,MD,-6273.0
2008,ME,7072.0
2008,ML,8659.0
2008,MN,-3392.0
2008,MR,-26378.0
2008,MT,4093.0
2008,MW,-921.0
2008,MX,-22606.0
2008,MY,65801.0
2008,MZ,2437.0
2008,NE,-823.0
2008,NG,-14303.0
2008,NI,-1858.0
2008,NL,66596.0
2008,NO,41312.0
2008,NP,99780.0
2008,NZ,1477.0
2008,OM,-8.0
2008,PA,17370.0
2008,PE,-8347.0
2008,PG,9942.0
2008,PH,-63466.0
2008,PK,2019313.0
2008,PL,14451.0
2008,PT,272.0
2008,PY,-62.0
2008,QA,-25.0
2008,RO,-3822.0
2008,RU,-114020.0
2008,RW,-48962.0
2008,SA,106.0
2008,SD,-344530.0
2008,SE,79880.0
2008,SG,-122.0
2008,SI,210.0
2008,SK,-200.0
2008,SL,-26164.0
2008,SN,25595.0
2008,SO,-572098.0
2008,SR,-62.0
2008,SV,-16279.0
2008,SY,1089013.0
2008,SZ,820.0
2008,TD,284509.0
2008,TG,-13111.0
2008,TH,-976.0
2008,TJ,1163.0
2008,TL,6.0
2008,TM,-765.0
2008,TN,-2592.0
2008,TR,-208588.0
2008,TT,-342.0
2008,TZ,333415.0
2008,UA,-22075.0
2008,UG,134215.0
2008,US,319662.0
2008,UY,-87.0
2008,UZ,-7260.0
2008,VE,205739.0
2008,VU,5.0
2008,YE,138297.0
2008,ZA,94945.0
2008,ZM,35832.0
2008,ZW,-50293.0
2009,AE,459.0
2009,AF,-1946316.0
2009,AL,-17282.0
2009,AM,-18462.0
2009,AO,-55059.0
2009,AR,2280.0
2009,AT,54829.0
2009,AU,21937.0
2009,AZ,-17326.0
2009,BA,-40224.0
2009,BD,-12155.0
2009,BE,10408.0
2009,BF,-570.0
2009,BG,2615.0
2009,BH,68.0
2009,BI,-112686.0
2009,BJ,6188.0
2009,BO,-27.0
2009,BR,2394.0
2009,BW,2872.0
2009,BY,-5856.0
2009,BZ,215.0
2009,CA,214083.0
2009,CF,-153680.0
2009,CH,48984.0
2009,CI,-3564.0
2009,CM,84316.0
2009,CN,-197968.0
2009,CO,-453852.0
2009,CR,12453.0
2009,CU,-9318.0
2009,CY,4236.0
2009,CZ,-87.0
2009,DE,428492.0
2009,DJ,12247.0
2009,DK,17377.0
2009,DZ,80456.0
2009,EC,165493.0
2009,EE,-246.0
2009,EG,31600.0
2009,ER,-218684.0
2009,ES,3423.0
2009,ET,13314.0
2009,FI,9335.0
2009,FJ,-2247.0
2009,FR,109211.0
2009,GA,2109.0
2009,GB,160134.0
2009,GE,-18871.0
2009,GH,-1233.0
2009,GM,9364.0
2009,GN,2623.0
2009,GR,1265.0
2009,GT,-14746.0
2009,GW,6731.0
2009,HN,-2149.0
2009,HR,-14028.0
2009,HT,-36000.0
2009,HU,1279.0
2009,ID,-18213.0
2009,IE,10313.0
2009,IL,18515.0
2009,IN,161116.0
2009,IQ,-1781860.0
2009,IS,63.0
2009,IT,45478.0
2009,JM,-1462.0
2009,JO,450826.0
2009,JP,854.0
2009,KE,359448.0
2009,KG,-2125.0
2009,KH,-14866.0
2009,KW,1706.0
2009,KY,5.0
2009,KZ,117.0
2009,LB,33118.0
2009,LC,-908.0
2009,LI,66.0
2009,LK,-154255.0
2009,LR,-65201.0
2009,LT,228.0
2009,LU,324.0
2009,LV,-793.0
2009,LY,5742.0
2009,MA,-2186.0
2009,MD,-6483.0
2009,ME,5074.0
2009,ML,11241.0
2009,MN,-3767.0
2009,MR,-25243.0
2009,MT,6996.0
2009,MW,6385.0
2009,MX,-25616.0
2009,MY,67047.0
2009,MZ,3293.0
2009,NE,-843.0
2009,NG,-16636.0
2009,NI,-1794.0
2009,NL,80616.0
2009,NO,45445.0
2009,NP,82482.0
2009,NZ,2470.0
2009,OM,-34.0
2009,PA,17586.0
2009,PE,-10748.0
2009,PG,9929.0
2009,PH,-63032.0
2009,PK,1754500.0
2009,PL,15301.0
2009,PT,261.0
2009,PY,-24.0
2009,QA,-36.0
2009,RO,-3494.0
2009,RU,-116630.0
2009,RW,-48813.0
2009,SA,-37.0
2009,SD,-243600.0
2009,SE,82530.0
2009,SG,-91.0
2009,SI,228.0
2009,SK,-357.0
2009,SL,-13901.0
2009,SN,19511.0
2009,SO,-672999.0
2009,SR,-56.0
2009,SV,-14715.0
2009,SY,1050858.0
2009,SZ,962.0
2009,TD,275185.0
2009,TG,-11117.0
2009,TH,942.0
2009,TJ,3383.0
2009,TL,2.0
2009,TM,-753.0
2009,TN,-2662.0
2009,TR,-143213.0
2009,TT,-283.0
2009,TZ,83046.0
2009,UA,-17021.0
2009,UG,90377.0
2009,US,314241.0
2009,UY,-56.0
2009,UZ,-7645.0
2009,VC,-1921.0
2009,VE,207875.0
2009,VG,6.0
2009,VU,2.0
2009,YE,169162.0
2009,ZA,21974.0
2009,ZM,36867.0
2009,ZW,-22402.0
2010,AE,129.0
2010,AF,-2166665.0
2010,AL,-16139.0
2010,AM,-17214.0
2010,AO,-51686.0
2010,AR,2618.0
2010,AT,53359.0
2010,AU,22184.0
2010,AW,0.0
2010,AZ,-17004.0
2010,BA,-37053.0
2010,BD,-16451.0
2010,BE,10958.0
2010,BF,-848.0
2010,BG,3478.0
2010,BH,121.0
2010,BI,-78127.0
2010,BJ,5913.0
2010,BO,10.0
2010,BR,3284.0
2010,BS,-10.0
2010,BW,2894.0
2010,BY,-5844.0
2010,BZ,133.0
2010,CA,201467.0
2010,CF,-158761.0
2010,CH,48703.0
2010,CI,-20685.0
2010,CL,-16.0
2010,CM,88651.0
2010,CN,-191614.0
2010,CO,-455601.0
2010,CR,12347.0
2010,CU,-11462.0
2010,CY,4130.0
2010,CZ,986.0
2010,DE,437021.0
2010,DJ,15044.0
2010,DK,16420.0
2010,DO,1716.0
2010,DZ,81927.0
2010,EC,169945.0
2010,EE,-211.0
2010,EG,31258.0
2010,ER,-231095.0
2010,ES,5596.0
2010,ET,37176.0
2010,FI,9164.0
2010,FJ,-2144.0
2010,FR,115177.0
2010,GA,2107.0
2010,GB,139706.0
2010,GE,-17155.0
2010,GH,-7569.0
2010,GM,5161.0
2010,GN,202.0
2010,GR,46623.0
2010,GT,-6568.0
2010,GW,6478.0
2010,HN,-2106.0
2010,HR,-13404.0
2010,HT,-33093.0
2010,HU,-203.0
2010,ID,-14653.0
2010,IE,12300.0
2010,IL,27619.0
2010,IN,163471.0
2010,IQ,-1657701.0
2010,IS,94.0
2010,IT,50914.0
2010,JM,-1591.0
2010,JO,450245.0
2010,JP,1139.0
2010,KE,411163.0
2010,KG,-1269.0
2010,KH,-14499.0
2010,KW,1874.0
2010,KY,4.0
2010,KZ,339.0
2010,LB,-7976.0
2010,LC,-1011.0
2010,LI,63.0
2010,LK,-154427.0
2010,LR,-46705.0
2010,LT,226.0
2010,LU,418.0
2010,LV,-788.0
2010,LY,5511.0
2010,MA,-2417.0
2010,MC,-1.0
2010,MD,-6618.0
2010,ME,2276.0
2010,MG,-291.0
2010,ML,10861.0
2010,MN,-3513.0
2010,MR,-13063.0
2010,MS,14.0
2010,MT,6657.0
2010,MW,10112.0
2010,MX,-15326.0
2010,MY,87038.0
2010,MZ,4590.0
2010,NE,-880.0
2010,NG,-18897.0
2010,NI,-1539.0
2010,NL,75731.0
2010,NO,43890.0
2010,NP,69076.0
2010,NZ,1726.0
2010,OM,20.0
2010,PA,17391.0
2010,PE,-9339.0
2010,PG,9565.0
2010,PH,-81565.0
2010,PK,1952172.0
2010,PL,15616.0
2010,PT,277.0
2010,PY,-3.0
2010,QA,-52.0
2010,RO,-3090.0
2010,RU,-116477.0
2010,RW,-47608.0
2010,SA,-104.0
2010,SD,-252416.0
2010,SE,80888.0
2010,SG,-87.0
2010,SI,365.0
2010,SK,-204.0
2010,SL,-5916.0
2010,SN,5938.0
2010,SO,-766927.0
2010,SR,-24.0
2010,SV,-6476.0
2010,SY,979401.0
2010,SZ,489.0
2010,TD,295595.0
2010,TG,-5364.0
2010,TH,1201.0
2010,TJ,3919.0
2010,TL,-5.0
2010,TM,-742.0
2010,TN,-2641.0
2010,TO,-15.0
2010,TR,-142362.0
2010,TT,-274.0
2010,TZ,48552.0
2010,UA,-20825.0
2010,UG,65123.0
2010,US,248722.0
2010,UY,-32.0
2010,UZ,-10071.0
2010,VE,210041.0
2010,VG,2.0
2010,VU,1.0
2010,YE,189234.0
2010,ZA,30415.0
2010,ZM,35830.0
2010,ZW,-23832.0
2011,AE,1472.0
2011,AF,-1909518.0
2011,AL,-16335.0
2011,AM,-16236.0
2011,AO,-48760.0
2011,AR,3376.0
2011,AT,57417.0
2011,AU,24557.0
2011,AW,4.0
2011,AZ,-16659.0
2011,BA,-34753.0
2011,BD,-15199.0
2011,BE,26533.0
2011,BF,-681.0
2011,BG,3767.0
2011,BH,68.0
2011,BI,-262593.0
2011,BJ,6245.0
2011,BO,-32.0
2011,BR,7144.0
2011,BS,-181.0
2011,BW,3164.0
2011,BY,-6216.0
2011,BZ,83.0
2011,CA,193132.0
2011,CF,-167011.0
2011,CH,54261.0
2011,CI,-282440.0
2011,CL,156.0
2011,CM,87902.0
2011,CN,-200888.0
2011,CO,-438232.0
2011,CR,12648.0
2011,CU,-8403.0
2011,CY,3386.0
2011,CZ,638.0
2011,DE,440959.0
2011,DJ,21357.0
2011,DK,10415.0
2011,DO,1774.0
2011,DZ,82529.0
2011,EC,143759.0
2011,EE,-207.0
2011,EG,35256.0
2011,ER,-261838.0
2011,ES,3524.0
2011,ET,185514.0
2011,FI,10099.0
2011,FJ,-1832.0
2011,FR,122595.0
2011,GA,2109.0
2011,GB,136605.0
2011,GE,-12563.0
2011,GH,3681.0
2011,GM,5765.0
2011,GN,-588.0
2011,GR,1233.0
2011,GT,-7041.0
2011,GW,6250.0
2011,GY,-876.0
2011,HN,-2800.0
2011,HR,-13302.0
2011,HT,-41125.0
2011,HU,-2970.0
2011,ID,-12925.0
2011,IE,11243.0
2011,IL,43399.0
2011,IN,160450.0
2011,IQ,-1444807.0
2011,IS,111.0
2011,IT,49800.0
2011,JM,-1812.0
2011,JO,457719.0
2011,JP,1459.0
2011,KE,580011.0
2011,KG,1776.0
2011,KH,-14368.0
2011,KW,15.0
2011,KY,1.0
2011,KZ,122.0
2011,LB,-387.0
2011,LC,-1108.0
2011,LI,85.0
2011,LK,-148785.0
2011,LR,195329.0
2011,LS,-149.0
2011,LT,231.0
2011,LU,1.0
2011,LV,-591.0
2011,LY,-126247.0
2011,MA,-2500.0
2011,MD,-6541.0
2011,ME,2168.0
2011,MG,-302.0
2011,ML,13068.0
2011,MN,-3427.0
2011,MR,-15167.0
2011,MS,5.0
2011,MT,7646.0
2011,MW,5771.0
2011,MX,-10625.0
2011,MY,87908.0
2011,MZ,6362.0
2011,NE,-750.0
2011,NG,-18984.0
2011,NI,-1518.0
2011,NL,73278.0
2011,NO,45093.0
2011,NP,50106.0
2011,NZ,1480.0
2011,OM,282.0
2011,PA,17911.0
2011,PE,-4483.0
2011,PG,9198.0
2011,PH,-81241.0
2011,PK,1703747.0
2011,PL,16396.0
2011,PT,420.0
2011,PW,2.0
2011,PY,12.0
2011,QA,27.0
2011,RO,-2253.0
2011,RU,-120907.0
2011,RW,-45484.0
2011,SA,-29.0
2011,SD,-356902.0
2011,SE,88136.0
2011,SG,-88.0
2011,SI,123.0
2011,SK,-298.0
2011,SL,-2832.0
2011,SN,5120.0
2011,SO,-1100179.0
2011,SR,-25.0
2011,SV,-8314.0
2011,SY,736761.0
2011,SZ,400.0
2011,TD,358054.0
2011,TG,-1435.0
2011,TH,1010.0
2011,TJ,4408.0
2011,TL,-7.0
2011,TM,-746.0
2011,TN,149988.0
2011,TO,-31.0
2011,TR,-117446.0
2011,TT,-361.0
2011,TZ,230277.0
2011,UA,-20157.0
2011,UG,67791.0
2011,US,257708.0
2011,UY,-10.0
2011,UZ,-13894.0
2011,VC,-2032.0
2011,VE,211204.0
2011,VG,2.0
2011,VU,-2.0
2011,YE,217325.0
2011,ZA,88046.0
2011,ZM,35781.0
2011,ZW,-60278.0
2012,AE,1599.0
2012,AF,-1892512.0
2012,AL,-17033.0
2012,AM,-10127.0
2012,AO,-27095.0
2012,AR,4283.0
2012,AT,63395.0
2012,AU,33932.0
2012,AW,6.0
2012,AZ,-16229.0
2012,BA,-33641.0
2012,BB,-113.0
2012,BD,-18195.0
2012,BE,25732.0
2012,BF,37780.0
2012,BG,-184.0
2012,BH,-68.0
2012,BI,-272587.0
2012,BJ,3979.0
2012,BO,-46.0
2012,BR,9504.0
2012,BS,-183.0
2012,BW,3026.0
2012,BY,-6598.0
2012,BZ,57.0
2012,CA,183041.0
2012,CF,-160694.0
2012,CH,60502.0
2012,CI,-162911.0
2012,CL,255.0
2012,CM,86691.0
2012,CN,-207572.0
2012,CO,-412480.0
2012,CR,12901.0
2012,CU,-8169.0
2012,CY,3288.0
2012,CZ,1964.0
2012,DE,460767.0
2012,DJ,21279.0
2012,DK,9951.0
2012,DO,878.0
2012,DZ,83562.0
2012,EC,136954.0
2012,EE,-417.0
2012,EG,43354.0
2012,ER,-302298.0
2012,ES,6172.0
2012,ET,203524.0
2012,FI,10414.0
2012,FJ,-1573.0
2012,FR,142102.0
2012,GA,2104.0
2012,GB,111082.0
2012,GE,-12927.0
2012,GH,-4435.0
2012,GM,5326.0
2012,GN,-7169.0
2012,GR,1591.0
2012,GT,-7558.0
2012,GW,5790.0
2012,HN,-3411.0
2012,HR,-13789.0
2012,HT,-46765.0
2012,HU,-1585.0
2012,ID,-9907.0
2012,IE,9641.0
2012,IL,46504.0
2012,IN,158652.0
2012,IQ,-719858.0
2012,IS,141.0
2012,IT,70293.0
2012,JM,-1885.0
2012,JO,305390.0
2012,JP,2725.0
2012,KE,548985.0
2012,KG,587.0
2012,KH,-14206.0
2012,KN,-35.0
2012,KW,103.0
2012,KY,2.0
2012,KZ,-151.0
2012,LB,118870.0
2012,LC,-1079.0
2012,LI,69.0
2012,LK,-147643.0
2012,LR,84768.0
2012,LS,-273.0
2012,LT,334.0
2012,LU,-1.0
2012,LV,-522.0
2012,LY,2856.0
2012,MA,-1789.0
2012,MD,-6348.0
2012,ME,1886.0
2012,MG,-329.0
2012,ML,-137730.0
2012,MN,-3048.0
2012,MR,38048.0
2012,MS,5.0
2012,MT,8299.0
2012,MW,4063.0
2012,MX,-10275.0
2012,MY,88019.0
2012,MZ,4934.0
2012,NE,49351.0
2012,NG,-29195.0
2012,NI,-1521.0
2012,NL,70631.0
2012,NO,45968.0
2012,NP,31595.0
2012,NR,348.0
2012,NZ,1313.0
2012,OM,343.0
2012,PA,17644.0
2012,PE,-4069.0
2012,PG,9271.0
2012,PH,-81283.0
2012,PK,1652125.0
2012,PL,16188.0
2012,PT,481.0
2012,PW,2.0
2012,PY,10.0
2012,QA,6.0
2012,RO,-2242.0
2012,RU,-123475.0
2012,RW,-47625.0
2012,SA,35.0
2012,SB,-65.0
2012,SD,-268496.0
2012,SE,99417.0
2012,SG,-96.0
2012,SI,159.0
2012,SK,-285.0
2012,SL,-4810.0
2012,SN,887.0
2012,SO,-1159526.0
2012,SR,-31.0
2012,SV,-9775.0
2012,SY,-294921.0
2012,SZ,246.0
2012,TC,-1.0
2012,TD,348143.0
2012,TG,5377.0
2012,TH,1138.0
2012,TJ,3270.0
2012,TL,-15.0
2012,TM,-809.0
2012,TN,-1446.0
2012,TR,208406.0
2012,TT,-402.0
2012,TZ,233000.0
2012,UA,-19183.0
2012,UG,73916.0
2012,US,261671.0
2012,UY,11.0
2012,UZ,-12793.0
2012,VE,195820.0
2012,VG,2.0
2012,VU,0.0
2012,YE,239679.0
2012,ZA,114846.0
2012,ZM,35560.0
2012,ZW,-62424.0
2013,AE,1350.0
2013,AF,-1832209.0
2013,AG,-77.0
2013,AL,-20833.0
2013,AM,-3616.0
2013,AO,-17119.0
2013,AR,3178.0
2013,AT,67396.0
2013,AU,38799.0
2013,AW,6.0
2013,AZ,-12853.0
2013,BA,-11663.0
2013,BB,-114.0
2013,BD,-32372.0
2013,BE,27813.0
2013,BF,30990.0
2013,BG,5967.0
2013,BH,-27.0
2013,BI,-238416.0
2013,BJ,-289.0
2013,BO,-63.0
2013,BR,19429.0
2013,BS,-210.0
2013,BW,2947.0
2013,BY,-4614.0
2013,BZ,-11.0
2013,CA,169935.0
2013,CF,-190451.0
2013,CH,63375.0
2013,CI,-113326.0
2013,CL,926.0
2013,CM,107004.0
2013,CN,-217719.0
2013,CO,-412079.0
2013,CR,18684.0
2013,CU,-8169.0
2013,CY,4054.0
2013,CZ,1641.0
2013,DE,254185.0
2013,DJ,22684.0
2013,DK,10945.0
2013,DO,392.0
2013,DZ,84689.0
2013,EC,131664.0
2013,EE,-290.0
2013,EG,159827.0
2013,ER,-333970.0
2013,ES,7803.0
2013,ET,244114.0
2013,FI,11287.0
2013,FJ,-1559.0
2013,FR,178762.0
2013,GA,2096.0
2013,GB,101833.0
2013,GE,-17172.0
2013,GH,-5544.0
2013,GM,2573.0
2013,GN,-16939.0
2013,GR,59261.0
2013,GT,-14883.0
2013,GW,6191.0
2013,GY,-936.0
2013,HN,-8558.0
2013,HR,-9182.0
2013,HT,-56131.0
2013,HU,478.0
2013,ID,-8758.0
2013,IE,9037.0
2013,IL,46536.0
2013,IN,155390.0
2013,IQ,-226139.0
2013,IS,289.0
2013,IT,82735.0
2013,JM,-2113.0
2013,JO,645284.0
2013,JP,4284.0
2013,KE,544564.0
2013,KG,-2757.0
2013,KH,-13963.0
2013,KN,-39.0
2013,KW,463.0
2013,KY,5.0
2013,KZ,1069.0
2013,LB,852730.0
2013,LC,-964.0
2013,LI,75.0
2013,LK,-138499.0
2013,LR,53790.0
2013,LS,-674.0
2013,LT,670.0
2013,LU,1239.0
2013,LV,1.0
2013,LY,22262.0
2013,MA,-28.0
2013,MD,-2759.0
2013,ME,5239.0
2013,MG,-461.0
2013,ML,-159333.0
2013,MN,-3308.0
2013,MR,59301.0
2013,MT,10149.0
2013,MW,4188.0
2013,MX,-18599.0
2013,MY,88366.0
2013,MZ,5905.0
2013,NE,62242.0
2013,NG,-50739.0
2013,NI,-1845.0
2013,NL,63637.0
2013,NO,46467.0
2013,NP,20052.0
2013,NR,435.0
2013,NZ,1072.0
2013,OM,436.0
2013,PA,18150.0
2013,PE,-3919.0
2013,PG,9240.0
2013,PH,-81482.0
2013,PK,1557423.0
2013,PL,16712.0
2013,PT,600.0
2013,PW,-6.0
2013,PY,4.0
2013,QA,119.0
2013,RO,-1790.0
2013,RU,-98062.0
2013,RW,-43737.0
2013,SA,-171.0
2013,SB,-69.0
2013,SD,-310879.0
2013,SE,119811.0
2013,SG,-97.0
2013,SI,106.0
2013,SK,44.0
2013,SL,-6366.0
2013,SN,-8297.0
2013,SO,-1181985.0
2013,SV,-20858.0
2013,SY,-2461509.0
2013,SZ,296.0
2013,TC,-10.0
2013,TD,398594.0
2013,TG,9547.0
2013,TH,2432.0
2013,TJ,3090.0
2013,TL,-17.0
2013,TM,-797.0
2013,TN,-2121.0
2013,TR,715529.0
2013,TT,-403.0
2013,TZ,198071.0
2013,UA,963.0
2013,UG,46849.0
2013,US,326576.0
2013,UY,71.0
2013,UZ,-6536.0
2013,VE,195829.0
2013,VG,3.0
2013,VU,1.0
2013,YE,247517.0
2013,ZA,119888.0
2013,ZM,35142.0
2013,ZW,-59888.0
2014,AE,889.0
2014,AF,-1450911.0
2014,AL,-25322.0
2014,AM,-1151.0
2014,AO,578.0
2014,AR,3284.0
2014,AT,79924.0
2014,AU,46625.0
2014,AW,5.0
2014,AZ,-13487.0
2014,BA,-10601.0
2014,BB,-105.0
2014,BD,-32812.0
2014,BE,31511.0
2014,BF,36326.0
2014,BG,14832.0
2014,BH,-102.0
2014,BI,-243973.0
2014,BJ,-570.0
2014,BO,-94.0
2014,BR,43871.0
2014,BS,-152.0
2014,BW,2355.0
2014,BY,-4125.0
2014,BZ,-5.0
2014,CA,145267.0
2014,CF,-346669.0
2014,CH,72956.0
2014,CI,-95494.0
2014,CL,1076.0
2014,CM,258871.0
2014,CN,-255813.0
2014,CO,-364630.0
2014,CR,19485.0
2014,CU,-9154.0
2014,CY,5128.0
2014,CZ,1549.0
2014,DE,353056.0
2014,DJ,23050.0
2014,DK,17477.0
2014,DO,-144.0
2014,DZ,87850.0
2014,EC,114322.0
2014,EE,-196.0
2014,EG,162251.0
2014,ER,-413994.0
2014,ES,10033.0
2014,ET,268254.0
2014,FI,12110.0
2014,FJ,-1667.0
2014,FR,190257.0
2014,GA,1359.0
2014,GB,107386.0
2014,GE,-12934.0
2014,GH,-8755.0
2014,GM,-4222.0
2014,GN,-24147.0
2014,GR,14324.0
2014,GT,-23015.0
2014,GW,5673.0
2014,GY,-840.0
2014,HN,-14268.0
2014,HR,-7315.0
2014,HT,-73125.0
2014,HU,5110.0
2014,ID,-6196.0
2014,IE,8105.0
2014,IL,38117.0
2014,IN,160135.0
2014,IQ,-201743.0
2014,IS,227.0
2014,IT,131575.0
2014,JM,-2273.0
2014,JO,670262.0
2014,JP,6708.0
2014,KE,467817.0
2014,KG,-3671.0
2014,KH,-13302.0
2014,KN,-33.0
2014,KW,282.0
2014,KY,47.0
2014,KZ,-427.0
2014,LB,1155765.0
2014,LC,-952.0
2014,LI,128.0
2014,LK,-138405.0
2014,LR,36468.0
2014,LS,-658.0
2014,LT,885.0
2014,LU,1636.0
2014,LV,108.0
2014,LY,23518.0
2014,MA,-2679.0
2014,MD,-3262.0
2014,ME,-1004.0
2014,MG,-481.0
2014,ML,-156989.0
2014,MN,-4621.0
2014,MR,39410.0
2014,MT,5565.0
2014,MW,6249.0
2014,MX,-35443.0
2014,MY,88632.0
2014,MZ,7571.0
2014,NE,152863.0
2014,NG,-190202.0
2014,NI,-1975.0
2014,NL,75218.0
2014,NO,48389.0
2014,NP,8701.0
2014,NR,547.0
2014,NZ,1379.0
2014,OM,368.0
2014,PA,18541.0
2014,PE,-3799.0
2014,PG,9270.0
2014,PH,-81623.0
2014,PK,1143391.0
2014,PL,16670.0
2014,PT,839.0
2014,PW,-4.0
2014,PY,30.0
2014,QA,191.0
2014,RO,-657.0
2014,RU,140423.0
2014,RW,-45805.0
2014,SA,-339.0
2014,SB,-88.0
2014,SD,-317847.0
2014,SE,168115.0
2014,SG,-96.0
2014,SI,194.0
2014,SK,79.0
2014,SL,-8286.0
2014,SN,-15213.0
2014,SO,-1148062.0
2014,SR,-62.0
2014,SV,-28969.0
2014,SY,-3815805.0
2014,SZ,123.0
2014,TC,-7.0
2014,TD,430621.0
2014,TG,11353.0
2014,TH,6462.0
2014,TJ,593.0
2014,TL,-21.0
2014,TM,-1177.0
2014,TN,-2300.0
2014,TR,1601918.0
2014,TT,-374.0
2014,TZ,194970.0
2014,UA,-244731.0
2014,UG,64738.0
2014,US,429131.0
2014,UY,154.0
2014,UZ,-6729.0
2014,VE,161159.0
2014,VU,0.0
2014,YE,262498.0
2014,ZA,168052.0
2014,ZM,30856.0
2014,ZW,-63393.0
2015,AE,1009.0
2015,AF,-1774892.0
2015,AG,-53.0
2015,AI,0.0
2015,AL,-52536.0
2015,AM,-404.0
2015,AO,-2756.0
2015,AR,3315.0
2015,AT,136290.0
2015,AU,46540.0
2015,AW,2.0
2015,AZ,-13465.0
2015,BA,-9730.0
2015,BD,-42350.0
2015,BE,41325.0
2015,BF,30918.0
2015,BG,23361.0
2015,BH,-140.0
2015,BI,-458114.0
2015,BJ,-871.0
2015,BO,-146.0
2015,BR,29819.0
2015,BS,-193.0
2015,BW,1770.0
2015,BY,-3531.0
2015,BZ,606.0
2015,CA,136583.0
2015,CF,-384550.0
2015,CH,94879.0
2015,CI,-94746.0
2015,CL,1609.0
2015,CM,340900.0
2015,CN,-267501.0
2015,CO,-348433.0
